2,75,4,0.03,3625,3728,103,12.8
2,76,4,0.03,3728,3851,123,12.8
2,77,4,0.03,3851,3958,107,12.8
2,78,4,0.03,3958,4071,113,12.8
2,79,4,0.03,4071,87,112,12.8
2,80,4,0.03,87,162,75,12.8
2,81,4,0.03,162,255,93,12.8
2,82,4,0.03,255,348,93,12.8
2,83,4,0.03,348,441,93,12.8
2,84,4,0.03,441,519,78,12.8
2,85,4,0.03,519,578,59,12.8
2,86,4,0.03,577,635,58,12.8
2,87,4,0.03,635,682,47,12.8
2,88,4,0.03,682,721,39,12.8
2,89,4,0.03,721,758,37,12.8
2,90,4,0.03,758,805,47,12.8
2,91,4,0.03,805,863,58,12.8
2,92,4,0.03,863,925,62,12.8
2,93,4,0.03,925,984,59,12.8
2,94,4,0.03,984,1045,61,12.8
2,95,4,0.03,1045,1087,42,12.8
2,96,4,0.03,1087,1119,32,12.8
2,97,4,0.03,1120,1163,43,12.8
2,98,4,0.03,1163,1200,37,12.8
2,99,4,0.03,1200,1242,42,12.8
2,100,4,0.03,1242,1281,39,12.8
2,101,4,0.03,1281,1316,35,12.8
2,102,4,0.03,1316,1364,48,12.8
2,103,4,0.03,1364,1413,49,12.8
2,104,4,0.03,1413,1452,39,12.8
2,105,4,0.03,1452,1490,38,12.8
2,106,4,0.03,1489,1540,51,12.8
2,107,4,0.03,1540,1588,48,12.8
2,108,4,0.03,1588,1619,31,12.8
2,109,4,0.03,1619,1673,54,12.8
2,110,4,0.03,1673,1744,71,12.8
2,111,4,0.03,1744,1810,66,12.8
2,112,4,0.03,1810,1873,63,12.8
2,113,4,0.03,1873,1928,55,12.8
2,114,4,0.03,1928,1985,57,12.8
2,115,4,0.03,1985,2042,57,12.8
2,116,4,0.03,2042,2086,44,12.8
2,117,4,0.03,2086,2142,56,12.8
2,118,4,0.03,2142,2192,50,12.8
2,119,4,0.03,2192,2259,67,12.8
2,120,4,0.03,2259,2331,72,12.8
2,121,4,0.03,2331,2409,78,12.8
2,122,4,0.03,2409,2479,70,12.8
2,123,4,0.03,2479,2547,68,12.8
2,124,4,0.03,2547,2601,54,12.8
2,125,4,0.03,2602,2679,77,12.8
2,126,4,0.03,2679,2747,68,12.8
2,127,4,0.03,2747,2747,0,12.8
2,129,4,0.03,2918,3003,85,12.8
2,130,4,0.03,3003,3085,82,12.8
2,131,4,0.03,3085,3184,99,12.8
2,132,4,0.03,3184,3288,104,12.8
2,133,4,0.03,3288,3411,123,12.8
2,134,4,0.03,3411,3538,127,12.8
2,135,4,0.03,3538,3645,107,12.8
2,136,4,0.03,3645,3750,105,12.8
2,137,4,0.03,3750,3882,132,12.8
2,138,4,0.03,3882,4011,129,12.8
2,139,4,0.03,4011,20,105,12.8
2,140,4,0.03,20,127,107,12.8
2,141,4,0.03,127,211,84,12.8
2,142,4,0.03,211,289,78,12.8
2,143,4,0.03,289,385,96,12.8
2,144,4,0.03,386,469,83,12.8
2,145,4,0.03,469,540,71,12.8
2,146,4,0.03,540,614,74,12.8
2,147,4,0.03,614,683,69,12.8
2,148,4,0.03,683,725,42,12.8
2,149,4,0.03,725,767,42,12.8
2,150,4,0.03,767,800,33,12.8
2,151,4,0.03,800,855,55,12.8
2,152,4,0.03,855,855,0,12.8
2,153,4,0.03,855,974,119,12.8
2,154,4,0.03,974,1034,60,12.8
2,155,4,0.03,1034,1073,39,12.8
2,156,4,0.03,1073,1114,41,12.8
2,157,4,0.03,1114,1164,50,12.8
2,158,4,0.03,1164,1208,44,12.8
2,159,4,0.03,1208,1239,31,12.8
2,160,4,0.03,1238,1270,32,12.8
2,161,4,0.03,1270,1303,33,12.8
2,162,4,0.03,1303,1373,70,12.8
2,163,4,0.03,1373,1431,58,12.8
2,164,4,0.03,1431,1477,46,12.8
2,165,4,0.03,1477,1513,36,12.8
2,166,4,0.03,1512,1570,58,12.8
2,167,4,0.03,1570,1605,35,12.8
2,168,4,0.03,1605,1651,46,12.8
2,169,4,0.03,1651,1695,44,12.8
2,170,4,0.03,1695,1745,50,12.8
2,171,4,0.03,1745,1814,69,12.8
2,172,4,0.03,1814,1814,0,12.8
2,173,4,0.03,1814,1920,106,12.8
2,174,4,0.03,1920,1965,45,12.8
2,175,4,0.03,1965,2019,54,12.8
2,176,4,0.03,2019,2073,54,12.8
2,177,4,0.03,2073,2104,31,12.8
2,178,4,0.03,2105,2160,55,12.8
2,179,4,0.03,2160,2220,60,12.8
2,180,4,0.03,2220,2289,69,12.8
2,181,4,0.03,2289,2377,88,12.8
2,182,4,0.03,2377,2460,83,12.8
2,183,4,0.03,2460,2530,70,12.8
2,184,4,0.03,2530,2584,54,12.8
2,185,4,0.03,2584,2640,56,12.8
2,186,4,0.03,2640,2702,62,12.8
2,187,4,0.03,2702,2780,78,12.8
2,188,4,0.03,2780,2859,79,12.8
2,189,4,0.03,2859,2950,91,12.8
2,190,4,0.03,2950,3033,83,12.8
2,191,4,0.03,3033,3131,98,12.8
2,192,4,0.03,3131,3248,117,12.8
2,193,4,0.03,3248,3367,119,12.8
2,194,4,0.03,3367,3510,143,12.8
2,195,4,0.03,3510,3631,121,12.8
2,196,4,0.03,3631,3739,108,12.8
2,197,4,0.03,3739,3859,120,12.8
2,198,4,0.03,3858,3981,123,12.8
2,199,4,0.03,3981,4092,111,12.8
2,0,5,0.03,4092,284,288,12.8
2,1,5,0.03,284,545,261,12.8
2,2,5,0.03,545,735,190,12.8
2,3,5,0.03,735,919,184,12.8
2,4,5,0.03,919,1104,185,12.8
2,5,5,0.03,1104,1259,155,12.8
2,6,5,0.03,1259,1436,177,12.8
2,7,5,0.03,1436,1636,200,12.8
2,8,5,0.03,1636,1840,204,12.8
2,9,5,0.03,1840,2046,206,12.8
2,10,5,0.03,2046,2239,193,12.8
2,11,5,0.03,2239,2413,174,12.8
2,12,5,0.03,2413,2637,224,12.8
2,13,5,0.03,2637,2854,217,12.8
2,14,5,0.03,2854,3107,253,12.8
2,15,5,0.03,3107,3410,303,12.8
2,16,5,0.03,3411,3745,334,12.8
2,17,5,0.03,3744,4085,341,12.8
2,18,5,0.03,4085,267,278,12.8
2,19,5,0.03,267,524,257,12.8
2,20,5,0.03,524,730,206,12.8
2,21,5,0.03,730,890,160,12.8
2,22,5,0.03,890,1085,195,12.8
2,23,5,0.03,1085,1246,161,12.8
2,24,5,0.03,1245,1439,194,12.8
2,25,5,0.03,1439,1627,188,12.8
2,26,5,0.03,1627,1835,208,12.8
2,27,5,0.03,1835,2030,195,12.8
2,28,5,0.03,2029,2212,183,12.8
2,29,5,0.03,2212,2445,233,12.8
2,30,5,0.03,2445,2657,212,12.8
2,31,5,0.03,2657,2875,218,12.8
2,32,5,0.03,2875,3131,256,12.8
2,33,5,0.03,3131,3470,339,12.8
2,36,5,0.03,50,328,278,12.8
2,37,5,0.03,328,582,254,12.8
2,38,5,0.03,582,752,170,12.8
2,39,5,0.03,752,930,178,12.8
2,40,5,0.03,930,1114,184,12.8
2,41,5,0.03,1114,1279,165,12.8
2,42,5,0.03,1279,1466,187,12.8
2,43,5,0.03,1466,1655,189,12.8
2,44,5,0.03,1655,1863,208,12.8
2,45,5,0.03,1863,2077,214,12.8
2,46,5,0.03,2077,2268,191,12.8
2,47,5,0.03,2268,2483,215,12.8
2,48,5,0.03,2483,2673,190,12.8
2,49,5,0.03,2673,2908,235,12.8
2,50,5,0.03,2908,3182,274,12.8
2,51,5,0.03,3182,3516,334,12.8
2,52,5,0.03,3516,3869,353,12.8
2,53,5,0.03,3869,100,327,12.8
2,56,5,0.03,601,795,194,12.8
2,57,5,0.03,795,981,186,12.8
2,58,5,0.03,982,1154,172,12.8
2,59,5,0.03,1154,1324,170,12.8
2,60,5,0.03,1324,1527,203,12.8
2,61,5,0.03,1527,1725,198,12.8
2,62,5,0.03,1725,1930,205,12.8
2,63,5,0.03,1930,2128,198,12.8
2,64,5,0.03,2129,2329,200,12.8
2,65,5,0.03,2329,2565,236,12.8
2,66,5,0.03,2565,2774,209,12.8
2,67,5,0.03,2774,3011,237,12.8
2,68,5,0.03,3011,3332,321,12.8
2,69,5,0.03,3332,3673,341,12.8
2,70,5,0.03,3673,3995,322,12.8
2,71,5,0.03,3995,180,281,12.8
2,72,5,0.03,180,453,273,12.8
2,73,5,0.03,453,652,199,12.8
2,74,5,0.03,652,816,164,12.8
2,75,5,0.03,816,992,176,12.8
2,76,5,0.03,992,1167,175,12.8
2,77,5,0.03,1166,1339,173,12.8
2,78,5,0.03,1339,1519,180,12.8
2,79,5,0.03,1519,1701,182,12.8
2,80,5,0.03,1701,1903,202,12.8
2,81,5,0.03,1904,2097,193,12.8
2,82,5,0.03,2099,2299,200,12.8
2,83,5,0.03,2299,2538,239,12.8
2,84,5,0.03,2538,2732,194,12.8
2,85,5,0.03,2732,2986,254,12.8
2,86,5,0.03,2986,3286,300,12.8
2,87,5,0.03,3286,3620,334,12.8
2,88,5,0.03,3620,3930,310,12.8
2,89,5,0.03,3930,129,295,12.8
2,90,5,0.03,129,383,254,12.8
2,91,5,0.03,383,622,239,12.8
2,92,5,0.03,622,805,183,12.8
2,93,5,0.03,806,985,179,12.8
2,94,5,0.03,985,1149,164,12.8
2,95,5,0.03,1150,1320,170,12.8
2,96,5,0.03,1319,1505,186,12.8
2,97,5,0.03,1505,1718,213,12.8
2,98,5,0.03,1718,1922,204,12.8
2,99,5,0.03,1922,2100,178,12.8
2,100,5,0.03,2100,2282,182,12.8
2,101,5,0.03,2282,2521,239,12.8
2,102,5,0.03,2521,2734,213,12.8
2,103,5,0.03,2734,2973,239,12.8
2,104,5,0.03,2973,3255,282,12.8
2,105,5,0.03,3255,3592,337,12.8
2,106,5,0.03,3592,3902,310,12.8
2,107,5,0.03,3902,102,296,12.8
2,108,5,0.03,102,377,275,12.8
2,109,5,0.03,377,616,239,12.8
2,110,5,0.03,616,791,175,12.8
2,111,5,0.03,791,974,183,12.8
2,112,5,0.03,974,1151,177,12.8
2,113,5,0.03,1151,1334,183,12.8
2,114,5,0.03,1334,1525,191,12.8
2,115,5,0.03,1525,1701,176,12.8
2,116,5,0.03,1701,1913,212,12.8
2,117,5,0.03,1913,2102,189,12.8
2,118,5,0.03,2102,2308,206,12.8
2,119,5,0.03,2308,2543,235,12.8
2,120,5,0.03,2543,2721,178,12.8
2,121,5,0.03,2721,2960,239,12.8
2,122,5,0.03,2960,3269,309,12.8
2,123,5,0.03,3269,3614,345,12.8
2,124,5,0.03,3614,3927,313,12.8
2,125,5,0.03,3927,139,308,12.8
2,126,5,0.03,139,400,261,12.8
2,127,5,0.03,400,622,222,12.8
2,128,5,0.03,622,809,187,12.8
2,129,5,0.03,809,994,185,12.8
2,130,5,0.03,994,1170,176,12.8
2,131,5,0.03,1170,1334,164,12.8
2,132,5,0.03,1334,1517,183,12.8
2,133,5,0.03,1517,1725,208,12.8
2,134,5,0.03,1725,1947,222,12.8
2,135,5,0.03,1947,2115,168,12.8
2,136,5,0.03,2115,2334,219,12.8
2,137,5,0.03,2334,2545,211,12.8
2,138,5,0.03,2545,2756,211,12.8
2,139,5,0.03,2756,3003,247,12.8
2,140,5,0.03,3003,3292,289,12.8
2,141,5,0.03,3292,3623,331,12.8
2,142,5,0.03,3623,3952,329,12.8
2,143,5,0.03,3952,150,294,12.8
2,144,5,0.03,150,420,270,12.8
2,145,5,0.03,420,644,224,12.8
2,146,5,0.03,644,806,162,12.8
2,147,5,0.03,806,978,172,12.8
2,148,5,0.03,978,1160,182,12.8
2,149,5,0.03,1161,1335,174,12.8
2,150,5,0.03,1336,1525,189,12.8
2,151,5,0.03,1525,1718,193,12.8
2,152,5,0.03,1718,1916,198,12.8
2,153,5,0.03,1916,2102,186,12.8
2,154,5,0.03,2102,2296,194,12.8
2,155,5,0.03,2295,2540,245,12.8
2,156,5,0.03,2540,2728,188,12.8
2,157,5,0.03,2728,2966,238,12.8
2,158,5,0.03,2966,3257,291,12.8
2,159,5,0.03,3257,3588,331,12.8
2,160,5,0.03,3588,3890,302,12.8
2,161,5,0.03,3890,123,329,12.8
2,164,5,0.03,610,781,171,12.8
2,165,5,0.03,781,982,201,12.8
2,166,5,0.03,982,1161,179,12.8
2,167,5,0.03,1161,1335,174,12.8
2,168,5,0.03,1335,1528,193,12.8
2,169,5,0.03,1528,1708,180,12.8
2,170,5,0.03,1708,1918,210,12.8
2,171,5,0.03,1918,2089,171,12.8
2,172,5,0.03,2089,2282,193,12.8
2,173,5,0.03,2282,2492,210,12.8
2,174,5,0.03,2492,2696,204,12.8
2,175,5,0.03,2696,2933,237,12.8
2,176,5,0.03,2932,3204,272,12.8
2,177,5,0.03,3204,3532,328,12.8
2,178,5,0.03,3532,3863,331,12.8
2,179,5,0.03,3863,77,310,12.8
2,180,5,0.03,77,355,278,12.8
2,181,5,0.03,355,610,255,12.8
2,182,5,0.03,610,793,183,12.8
2,183,5,0.03,793,977,184,12.8
2,184,5,0.03,977,1150,173,12.8
2,185,5,0.03,1150,1323,173,12.8
2,186,5,0.03,1323,1493,170,12.8
2,187,5,0.03,1493,1697,204,12.8
2,188,5,0.03,1697,1884,187,12.8
2,189,5,0.03,1884,2059,175,12.8
2,190,5,0.03,2059,2256,197,12.8
2,191,5,0.03,2256,2479,223,12.8
2,192,5,0.03,2479,2687,208,12.8
2,193,5,0.03,2687,2909,222,12.8
2,194,5,0.03,2909,3158,249,12.8
2,195,5,0.03,3158,3503,345,12.8
2,196,5,0.03,3503,3802,299,12.8
2,197,5,0.03,3802,11,305,12.8
2,198,5,0.03,11,286,275,12.8
2,199,5,0.03,286,541,255,12.8
2,0,6,0.03,541,930,389,12.8
2,1,6,0.03,930,1329,399,12.8
2,2,6,0.03,1329,1746,417,12.8
2,3,6,0.03,1746,2143,397,12.8
2,4,6,0.03,2143,2593,450,12.8
2,5,6,0.03,2593,3039,446,12.8
2,6,6,0.03,3039,3660,621,12.8
2,7,6,0.03,3660,207,643,12.8
2,8,6,0.03,207,681,474,12.8
2,9,6,0.03,681,1060,379,12.8
2,10,6,0.03,1060,1435,375,12.8
2,11,6,0.03,1435,1854,419,12.8
2,12,6,0.03,1854,2245,391,12.8
2,13,6,0.03,2245,2693,448,12.8
2,14,6,0.03,2693,3166,473,12.8
2,15,6,0.03,3166,3772,606,12.8
2,16,6,0.03,3772,275,599,12.8
2,17,6,0.03,275,739,464,12.8
2,18,6,0.03,740,1096,356,12.8
2,19,6,0.03,1096,1485,389,12.8
2,20,6,0.03,1485,1912,427,12.8
2,21,6,0.03,1912,2311,399,12.8
2,22,6,0.03,2311,2749,438,12.8
2,23,6,0.03,2749,3267,518,12.8
2,24,6,0.03,3267,3931,664,12.8
2,25,6,0.03,3931,406,571,12.8
2,26,6,0.03,406,834,428,12.8
2,27,6,0.03,834,1208,374,12.8
2,28,6,0.03,1208,1579,371,12.8
2,29,6,0.03,1579,1999,420,12.8
2,30,6,0.03,1999,2412,413,12.8
2,31,6,0.03,2412,2872,460,12.8
2,32,6,0.03,2873,3439,566,12.8
2,33,6,0.03,3439,4092,653,12.8
2,34,6,0.03,4092,529,533,12.8
2,35,6,0.03,529,911,382,12.8
2,36,6,0.03,911,1292,381,12.8
2,37,6,0.03,1292,1670,378,12.8
2,38,6,0.03,1670,2076,406,12.8
2,39,6,0.03,2076,2528,452,12.8
2,40,6,0.03,2528,2965,437,12.8
2,41,6,0.03,2965,3583,618,12.8
2,42,6,0.03,3584,87,599,12.8
2,43,6,0.03,87,585,498,12.8
2,44,6,0.03,585,982,397,12.8
2,47,6,0.03,1734,2142,408,12.8
2,48,6,0.03,2142,2546,404,12.8
2,49,6,0.03,2546,2989,443,12.8
2,50,6,0.03,2989,3622,633,12.8
2,51,6,0.03,3622,136,610,12.8
2,52,6,0.03,136,640,504,12.8
2,53,6,0.03,640,994,354,12.8
2,54,6,0.03,994,1357,363,12.8
2,55,6,0.03,1357,1749,392,12.8
2,56,6,0.03,1749,2147,398,12.8
2,57,6,0.03,2147,2583,436,12.8
2,58,6,0.03,2583,3030,447,12.8
2,59,6,0.03,3030,3655,625,12.8
2,60,6,0.03,3655,137,578,12.8
2,61,6,0.03,137,610,473,12.8
2,62,6,0.03,610,977,367,12.8
2,63,6,0.03,977,1340,363,12.8
2,64,6,0.03,1340,1733,393,12.8
2,65,6,0.03,1733,2142,409,12.8
2,66,6,0.03,2142,2539,397,12.8
2,67,6,0.03,2539,2979,440,12.8
2,68,6,0.03,2979,3587,608,12.8
2,69,6,0.03,3587,110,619,12.8
2,70,6,0.03,110,599,489,12.8
2,71,6,0.03,599,971,372,12.8
2,72,6,0.03,971,1321,350,12.8
2,73,6,0.03,1321,1717,396,12.8
2,74,6,0.03,1717,2106,389,12.8
2,75,6,0.03,2106,2525,419,12.8
2,76,6,0.03,2525,2965,440,12.8
2,77,6,0.03,2965,3580,615,12.8
2,78,6,0.03,3580,71,587,12.8
2,79,6,0.03,71,577,506,12.8
2,80,6,0.03,577,942,365,12.8
2,81,6,0.03,942,1316,374,12.8
2,82,6,0.03,1316,1676,360,12.8
2,83,6,0.03,1676,2095,419,12.8
2,84,6,0.03,2095,2513,418,12.8
2,85,6,0.03,2513,2920,407,12.8
2,86,6,0.03,2920,3455,535,12.8
2,87,6,0.03,3455,4,645,12.8
2,88,6,0.03,4,510,506,12.8
2,89,6,0.03,510,902,392,12.8
2,90,6,0.03,902,1271,369,12.8
2,91,6,0.03,1271,1668,397,12.8
2,92,6,0.03,1668,2064,396,12.8
2,93,6,0.03,2064,2480,416,12.8
2,94,6,0.03,2480,2920,440,12.8
2,95,6,0.03,2920,3509,589,12.8
2,96,6,0.03,3510,28,614,12.8
2,97,6,0.03,28,536,508,12.8
2,98,6,0.03,536,905,369,12.8
2,99,6,0.03,905,1284,379,12.8
2,100,6,0.03,1284,1674,390,12.8
2,101,6,0.03,1673,2079,406,12.8
2,102,6,0.03,2079,2505,426,12.8
2,103,6,0.03,2505,2947,442,12.8
2,104,6,0.03,2947,3545,598,12.8
2,105,6,0.03,3545,60,611,12.8
2,106,6,0.03,61,570,509,12.8
2,107,6,0.03,570,961,391,12.8
2,108,6,0.03,961,1291,330,12.8
2,109,6,0.03,1291,1685,394,12.8
2,110,6,0.03,1685,2091,406,12.8
2,111,6,0.03,2091,2508,417,12.8
2,112,6,0.03,2508,2894,386,12.8
2,113,6,0.03,2894,3453,559,12.8
2,114,6,0.03,3453,4075,622,12.8
2,115,6,0.03,4075,504,525,12.8
2,116,6,0.03,505,887,382,12.8
2,117,6,0.03,887,1261,374,12.8
2,118,6,0.03,1261,1641,380,12.8
2,119,6,0.03,1641,2044,403,12.8
2,120,6,0.03,2044,2447,403,12.8
2,121,6,0.03,2447,2859,412,12.8
2,122,6,0.03,2859,3414,555,12.8
2,123,6,0.03,3414,4030,616,12.8
2,124,6,0.03,4030,461,527,12.8
2,125,6,0.03,461,841,380,12.8
2,126,6,0.03,841,1225,384,12.8
2,127,6,0.03,1226,1597,371,12.8
2,128,6,0.03,1597,2013,416,12.8
2,129,6,0.03,2013,2400,387,12.8
2,130,6,0.03,2400,2825,425,12.8
2,131,6,0.03,2825,3349,524,12.8
2,132,6,0.03,3349,3961,612,12.8
2,133,6,0.03,3961,413,548,12.8
2,134,6,0.03,413,824,411,12.8
2,135,6,0.03,825,1202,377,12.8
2,136,6,0.03,1203,1589,386,12.8
2,137,6,0.03,1589,1984,395,12.8
2,138,6,0.03,1984,2354,370,12.8
2,139,6,0.03,2354,2780,426,12.8
2,140,6,0.03,2780,3271,491,12.8
2,141,6,0.03,3271,3888,617,12.8
2,142,6,0.03,3888,362,570,12.8
2,143,6,0.03,362,787,425,12.8
2,144,6,0.03,788,1180,392,12.8
2,145,6,0.03,1180,1542,362,12.8
2,146,6,0.03,1542,1958,416,12.8
2,147,6,0.03,1958,2299,341,12.8
2,148,6,0.03,2299,2721,422,12.8
2,149,6,0.03,2721,3201,480,12.8
2,150,6,0.03,3201,3786,585,12.8
2,151,6,0.03,3786,267,577,12.8
2,152,6,0.03,267,717,450,12.8
2,153,6,0.03,717,1044,327,12.8
2,154,6,0.03,1044,1401,357,12.8
2,155,6,0.03,1401,1818,417,12.8
2,156,6,0.03,1818,2206,388,12.8
2,157,6,0.03,2206,2653,447,12.8
2,158,6,0.03,2653,3091,438,12.8
2,159,6,0.03,3091,3722,631,12.8
2,160,6,0.03,3722,209,583,12.8
2,161,6,0.03,209,666,457,12.8
2,162,6,0.03,666,1036,370,12.8
2,163,6,0.03,1036,1405,369,12.8
2,164,6,0.03,1405,1792,387,12.8
2,165,6,0.03,1792,2189,397,12.8
2,166,6,0.03,2189,2600,411,12.8
2,167,6,0.03,2600,3016,416,12.8
2,168,6,0.03,3016,3623,607,12.8
2,169,6,0.03,3624,139,611,12.8
2,170,6,0.03,139,614,475,12.8
2,171,6,0.03,614,993,379,12.8
2,172,6,0.03,993,1358,365,12.8
2,173,6,0.03,1358,1730,372,12.8
2,174,6,0.03,1730,2124,394,12.8
2,175,6,0.03,2125,2547,422,12.8
2,176,6,0.03,2546,2962,416,12.8
2,177,6,0.03,2962,3547,585,12.8
2,178,6,0.03,3547,48,597,12.8
2,179,6,0.03,48,550,502,12.8
2,180,6,0.03,550,931,381,12.8
2,181,6,0.03,931,1312,381,12.8
2,182,6,0.03,1312,1686,374,12.8
2,183,6,0.03,1686,2078,392,12.8
2,184,6,0.03,2078,2485,407,12.8
2,185,6,0.03,2485,2903,418,12.8
2,186,6,0.03,2903,3465,562,12.8
2,187,6,0.03,3465,4082,617,12.8
2,188,6,0.03,4082,481,495,12.8
2,189,6,0.03,481,870,389,12.8
2,190,6,0.03,870,1223,353,12.8
2,191,6,0.03,1223,1600,377,12.8
2,192,6,0.03,1600,2005,405,12.8
2,193,6,0.03,2005,2403,398,12.8
2,194,6,0.03,2403,2825,422,12.8
2,195,6,0.03,2825,3340,515,12.8
2,196,6,0.03,3340,3974,634,12.8
2,197,6,0.03,3974,399,521,12.8
2,198,6,0.03,399,800,401,12.8
2,199,6,0.03,800,1162,362,12.8
2,0,7,0.03,1162,1731,569,12.8
2,1,7,0.03,1731,2306,575,12.8
2,2,7,0.03,2306,2943,637,12.8
2,3,7,0.03,2943,3855,912,12.8
2,4,7,0.03,3855,549,790,12.8
2,5,7,0.03,549,1126,577,12.8
2,6,7,0.03,1126,1683,557,12.8
2,7,7,0.03,1683,2301,618,12.8
2,8,7,0.03,2301,2923,622,12.8
2,9,7,0.03,2923,3760,837,12.8
2,10,7,0.03,3761,431,766,12.8
2,11,7,0.03,431,1014,583,12.8
2,12,7,0.03,1014,1542,528,12.8
2,15,7,0.03,2692,3433,741,12.8
2,16,7,0.03,3433,217,880,12.8
2,17,7,0.03,217,836,619,12.8
2,18,7,0.03,836,1397,561,12.8
2,19,7,0.03,1397,1945,548,12.8
2,20,7,0.03,1945,2509,564,12.8
2,21,7,0.03,2509,3131,622,12.8
2,22,7,0.03,3131,4017,886,12.8
2,23,7,0.03,4018,650,728,12.8
2,24,7,0.03,650,1174,524,12.8
2,25,7,0.03,1174,1722,548,12.8
2,26,7,0.03,1722,2289,567,12.8
2,27,7,0.03,2289,2926,637,12.8
2,28,7,0.03,2926,3793,867,12.8
2,29,7,0.03,3793,471,774,12.8
2,30,7,0.03,471,1042,571,12.8
2,31,7,0.03,1042,1580,538,12.8
2,32,7,0.03,1580,2153,573,12.8
2,33,7,0.03,2153,2752,599,12.8
2,34,7,0.03,2752,3532,780,12.8
2,35,7,0.03,3532,272,836,12.8
2,36,7,0.03,272,866,594,12.8
2,37,7,0.03,866,1418,552,12.8
2,38,7,0.03,1418,1987,569,12.8
2,39,7,0.03,1988,2582,594,12.8
2,40,7,0.03,2582,3212,630,12.8
2,41,7,0.03,3212,5,889,12.8
2,42,7,0.03,5,697,692,12.8
2,43,7,0.03,697,1210,513,12.8
2,44,7,0.03,1210,1795,585,12.8
2,45,7,0.03,1795,2380,585,12.8
2,46,7,0.03,2380,2998,618,12.8
2,47,7,0.03,2998,3862,864,12.8
2,48,7,0.03,3862,532,766,12.8
2,49,7,0.03,532,1082,550,12.8
2,50,7,0.03,1082,1602,520,12.8
2,51,7,0.03,1602,2156,554,12.8
2,52,7,0.03,2156,2764,608,12.8
2,53,7,0.03,2763,3545,782,12.8
2,54,7,0.03,3545,260,811,12.8
2,55,7,0.03,260,863,603,12.8
2,58,7,0.03,1969,2567,598,12.8
2,59,7,0.03,2567,3178,611,12.8
2,60,7,0.03,3178,4059,881,12.8
2,61,7,0.03,4059,658,695,12.8
2,62,7,0.03,658,1148,490,12.8
2,63,7,0.03,1147,1669,522,12.8
2,64,7,0.03,1669,2248,579,12.8
2,65,7,0.03,2248,2822,574,12.8
